Video_ID,Author,Published At,Comment,cleaned_comment
g2f-Nm0CSTk,@Sopongiroo-j6l,2025-02-20T16:43:24Z,Saya juga mahasiswa dan gak mau bersuara demi nasi bungkus untuk dijadikan bempernya organisasi tersebut,saya mahasiswa suara nasi bungkus jadi bemper organisasi
g2f-Nm0CSTk,@tarmudijack8715,2025-02-20T16:42:39Z,"KALAU MAHASISWA  DEMOnya itu yang temanya penting buat kemajuan bangsanya kayak ..<br>* SURUH MENGESAHKAN UU PERAMPASAN ASET bagi para koruptor * <br>Kalau tidak berani ,Berarti itu MAHASEWA dan Temanya ikut Yang MEMBERI JOB ..<br>❤🇮🇩 RAKYAT BUTUH PENGESAHAN UU PERAMPASAN ASET bagi para koruptor 🇮🇩❤ <br>GERAKAN MAHASEWA ITU berbau politik Tema nya ngikutin yang MEMBERI JOB bukan atas kepentingan/keinginan rakyat .",kalau mahasiswa demo tema maju bangsa kayak br suruh kesah uu ampas aset koruptor brkalau berani arti mahasewa tema yang beri job br rakyat butuh kesah uu ampas aset koruptor brgerakan mahasewa itu bau politik tema nya ngikutin beri job kepentingankeinginan rakyat
g2f-Nm0CSTk,@slametjulianto,2025-02-20T16:42:08Z,"Teman . . kalau kita mau dengan sungguh-sungguh mendengarkan tanya jawab antara Muhammad Anas Robbani, Koordinator BEM SI Kerakyatan dengan reporter BBC news INDONESIA, dan mau jujur terhadap diri sendiri paling tidak, maka INSYAALLAH percaya atas apa yang disampaikan oleh koordinator mahasiswa yang turun ke jalan untuk melakukan Kritikan terhadap Pemerintah . . Sebab jawaban koordinator BEM SI Kerakyatan, atas pertanyaan reporter BBC News INDONESIA, dijawab secara runtut, Obyektif dan masuk akal, dalam menjalankan Kegiatan turun Kejalan dan BEM SI Kerakyatan, selain itu Aksi Turun ke jalan juga tidak menentang semua Program Pemerintah,  seperti halnya MBG, hanya yg dipersoalkan adalah Penanganan dalam memberikan MBG yg harus lebih disempurnakan<br><br>Bahwa Pandangan BEM SI Kerakyatan yang mengatakan INDONESIA Masih gelap, justru memberitahukan atau mengingatkan kepada Pemerintah secara terbuka, bahwasanya masih banyak terjadi terjadi penyimpangan-penyimpangan yang menyebabkan INDONESIA Masih gelap, karena masih terjadi hal - hal penyimpangan - penyimpangan yang  tidak masuk akal, seperti : <br><br>1.  &quot;Vonis bebas majelis hakim terhadap terdakwa yg jelas-jelas melakukan Penganiayaan, yang berakibat kematian, di vonis bebas&quot;,  <br><br>2. &quot;vonis hukuman ringan Majelis hakim terhadap pelaku kejahatan yang merugikan negara sampai ratusan trilyun&quot;, <br><br>3. &quot;Pemagaran Laut Di Tangerang, Bekasi dan lain sebagainya &quot;,  <br><br>4. &quot;Pengurugan Sungai yang dilakukan oleh Korporasi&quot;, <br><br>5. &quot;Proyek strategis Nasioal (PSN) yang tidak tepat penempatannya, karena Penempatan PSN  tidak berkaitan dengan Kedaulatan Negara&quot;  <br><br>6. Banyak Pelaksanaan Program yang menyangkut Hajat kepentingan orang banyak, dikerjan dan dimiliki oleh korporasi, padahal seharusnya Dimiliki oleh BUMN <br><br>7. Tidak Menaati Putusan Mengabulkan Majelis Hakim Mahkamah konstitusi atas uji materi Pasal 16 s/d Pasal 21 UU No : 27 tahun 2007 tentang &quot;Pengelolaan Wilayah Pesisir dan Pulau-pulau Kecil&quot; yang diajukan oleh para Pemohon Uji Materi yang terdiri dari 9 LSM dan 17 Nelayan, dalam Perkara no : 03/PUU-VIII/2010, yang dibacakan Majelis Hakim Mahkamah Konstitusi pada hari kamis tanggal 16 Juni 2011, yang mana Putusan Mengabulkan Majelis hakim MK, perkara no : 03/PUU-VIII/2010, berakibat hukum &quot;Timbulnya Pelarangan Penerbitan sertifikat lahan diatas laut wilayah Pesisir, termasuk Pelarangan Penerbitan SHGB dan SHM Diatas laut&quot;, yang mana Putusan Majelis Hakim Mahkamah Konstitusi, adalah Putusan Konstitusi tertinggi di Negara Republik INDONESIA yang Bersifat Final dan Mengikat, yang Berlaku terus kedepan sejak dibacakan, meski tidak berlaku surut, maksudnya tidak berlaku sebelum ada Putusan Majelis hakim Mahkamah konstitusi, jadi Putusan Majelis Hakim itu, Wajib DiTaat dan Dipatuhi oleh seluruh Warga Negara INDONESIA, tanpa Kecuali, termasuk Rakyat, Presiden dan Pengusaha, Wajib Mematuhi Putusan Mengabulkan Majelis Hakim mahkamah Konstitusi dalam perkara Nomor : 03/PUU-VIII/2010 <br><br>8. Masih adanya Hukum Tebang Pilih,  &quot;Hukum Tajam pada lawan dan tumpul pada Kawan&quot;, bahwa apabila terjadi &quot;Hukum Tajam pada Lawan dan Tumpul pada kawan, yang apabila dibiarkan berlangsung terus menerus, bisa menimbulkan perlawanan bukan hanya pada lawan, tapi pada orang yang bukan lawan, namun simpati kepada orang atau kelompok yang diberlakukan tidak adil dan apabila perlawanan itu memuncak, maka bisa menimbulkan Disintegrasi, dan negara bisa kemungkinan terpecah belah, kalau sampai hal itu terjadi, kasihan para Pendiri Bangsa Perjuangannya bisa menjadi sia - sia   <br><br>9. Belum terealisasinya Harapan dan Tuntutan Mahasiswa, yaitu hendaklah Bapak Prabowo Subianto, sebagai Presiden Negara Republik INDONESIA Membuat &quot;Perppu Perampasan Seluruh Aset Koruptor&quot; dengan harapan bisa dibuat dalam waktu beberapa hari kedepan,  paling lama Perppu &quot;Perampasan Seluruh Aset Koruptor dan keluarganya&quot; di terbitkan dalam beberapa minggu kedepan <br><br> 10. Pemberian konsesi lahan di IKN selama 95 tahun yang bisa diperpanjang lagi dalam priode berikutnya dalam waktu yang sama, sebagaimana bunyi Perpres No : 75 tahun 2024, pasal 9 <br><br>Bahwa selain adanya permasalahan yang telah disebutkan diatas, juga masih banyak permasalahan - permasalahan lain yang menyebabkan timbulnya kebijakan-kebijakan yang berdampak buruk, baik berdampak  langsung maupun berdampak tidak langsung, telah menimbulkan kegelapan di Negara Republik INDONESIA saat sekarang ini, yang mana penyebab timbulnya kegelapan itu harus dirubah dan diselesaikan dengan sebaik-baiknya secara Adil, agar tidak membuat nama Pemerintah menjadi buruk dimata Rakyat",teman sungguhsungguh dengar muhammad anas robbani koordinator bem si rakyat reporter bbc news indonesia jujur insyaallah percaya koordinator mahasiswa turun jalan kritik perintah sebab koordinator bem si rakyat reporter bbc news indonesia runtut obyektif masuk akal jalan giat turun jalan bem si rakyat aksi turun jalan tentang program perintah hal mbg tangan mbg disempurnakanbrbrbahwa pandang bem si rakyat indonesia masih gelap memberitahukan perintah buka penyimpanganpenyimpangan sebab indonesia masih gelap simpang simpang masuk akal brbr1 quotvonis bebas majelis hakim dakwa jelasjelas aniaya akibat mati vonis bebasquot brbr2 quotvonis hukum ringan majelis hakim laku jahat rugi negara ratus trilyunquot brbr3 quotpemagaran laut di tangerang bekas quot brbr4 quotpengurugan sungai korporasiquot brbr5 quotproyek strategis nasioal psn tempat tempat psn kait daulat negaraquot brbr6 banyak laksana program hajat penting orang dikerjan milik korporasi milik bumn brbr7 tidak taat putus kabul majelis hakim mahkamah konstitusi uji materi pasal 16 sd pasal 21 uu no 27 2007 quotpengelolaan wilayah pesisir pulaupulau kecilquot aju mohon uji materi 9 lsm 17 nelayan perkara no 03puuviii2010 baca majelis hakim mahkamah konstitusi kamis tanggal 16 juni 2011 putus kabul majelis hakim mk perkara no 03puuviii2010 akibat hukum quottimbulnya larang terbit sertifikat lahan atas laut wilayah pesisir larang terbit shgb shm atas lautquot putus majelis hakim mahkamah konstitusi putus konstitusi tinggi negara republik indonesia sifat final ikat laku depan baca laku surut maksud laku putus majelis hakim mahkamah konstitusi putus majelis hakim wajib taat patuh warga negara indonesia kecuali rakyat presiden usaha wajib patuh putus kabul majelis hakim mahkamah konstitusi perkara nomor 03puuviii2010 brbr8 masih hukum tebang pilih quothukum tajam lawan tumpul kawanquot quothukum tajam lawan tumpul kawan biar terus timbul lawan lawan orang lawan simpati orang kelompok laku adil lawan puncak timbul disintegrasi negara pecah belah kasihan diri bangsa juang sia sia brbr9 belum real harap tuntut mahasiswa bapak prabowo subianto presiden negara republik indonesia buat quotperppu ampas seluruh aset koruptorquot harap depan perppu quotperampasan seluruh aset koruptor keluarganyaquot terbit minggu depan brbr 10 beri konsesi lahan ikn 95 panjang priode bunyi pres no 75 2024 pasal 9 brbrbahwa masalah atas masalah masalah sebab timbul kebijakankebijakan dampak buruk dampak langsung dampak langsung timbul gelap negara republik indonesia sebab timbul gelap rubah selesai sebaikbaiknya adil nama perintah buruk mata rakyat
g2f-Nm0CSTk,@RahmatNata-q3j,2025-02-20T16:42:00Z,Anda2 Mahasiswa.. COBA Belajar berfikir CERDAS.. Jangan mudah TerProvokasi / DiProvokasi Informasi yang Tidak / Belum JELAS.. Belajar &quot;B I J A K&quot;.. HUSNUL ADAB Jangan BIASAKAN SU&#39;UL ADAB.. AKAN MERUSAK ATITUD-MU  DIKEMUDIAN HARI<br>KALIAN HARAPAN BANGSA &amp; NEGARA..<br>BENTUK KEPRIBADIAN-MU DENGAN SIKAP PRILAKU YANG TERPUJI.. BIASAKAN TUNJUKAN USAHA / KERJA DAN HASIL YANG BAIK.. <br>BUKAN DIBIASAKAN DENGAN MUDAH.. GAMPANG MENYALAHKAN PIHAK LAIN.. APALAGI. DENGAN EGO.. APRIORI.. <br>Salam  WARAS..  Salam  RAHAYU..,anda2 mahasiswa coba ajar berfikir cerdas jangan mudah provokasi provokasi informasi tidak belum jelas ajar quotb i j a kquot husnul adab jangan biasa suul adab akan rusak atitudmu kemudi haribrkalian harap bangsa amp negarabrbentuk pribadi dengan sikap prilaku yang puji biasa tunjuk usaha kerja dan hasil yang baik brbukan biasa dengan mudah gampang salah pihak lain apalagi dengan ego apriori brsalam waras salam rahayu
g2f-Nm0CSTk,@forfun-4fun,2025-02-20T16:41:00Z,"kalo mau perduli seharusnya mahasiswa ikut mengawasi pelaksanaan mbg dan melaporkan temuan penyelewengannya lewat jalur yg benar, bukan cuma bikin narasi sendiri dari apa kata orang",kalo duli mahasiswa awas laksana mbg lapor temu seleweng jalur bikin narasi orang
g2f-Nm0CSTk,@deniDeni-kk2te,2025-02-20T16:39:44Z,Apapun alasanya tetap kamu mahasewa tidak mewakili rakyat kamu mewakili orang yang mau koruptor dan PDIP dan anak abah.,apa alasanya mahasewa wakil rakyat wakil orang koruptor pdip anak abah
g2f-Nm0CSTk,@Dana-Desa,2025-02-20T16:39:21Z,😂😂😂😂😂 bodo amat ... kami di desa adem2 aja,bodo desa adem2 aja
g2f-Nm0CSTk,@CahayaIndah-t3v,2025-02-20T16:38:02Z,"Mahasewa 50000 murah sekali,itukah harga kalian??",mahasewa 50000 murah sekaliitukah harga
g2f-Nm0CSTk,@calvinjonathan473,2025-02-20T16:37:42Z,Kalau gerombolan onoh jadi OPOSISI pasti demo terus tiap hari,kalau gerombol onoh oposisi demo
g2f-Nm0CSTk,@naryosaliwangi9595,2025-02-20T16:37:36Z,trys apa hubungannya dengan adili jokowi.😂😂😂..cm kaya gitu saja kenapa g perwakilan ke istana..menyampaikan..,trys hubung adil jokowicm kaya gitu g wakil istanamenyampaikan
g2f-Nm0CSTk,@Tohari-o2b,2025-02-20T16:36:47Z,"Nggak usah ngeles,rakyat sdh cerdas bung!",nggak ngelesrakyat sdh cerdas
g2f-Nm0CSTk,@rukianasimanungkalit4933,2025-02-20T16:36:09Z,"Hidup mahasewa<br>Tdk tau malu hanya mau dapat  40 ribu<br>Huuuuuhhh,,, dimana intelektualmu",hidup mahasewabrtdk tau malu 40 ribubrhuuuuuhhh mana intelektual
g2f-Nm0CSTk,@NasrulBakri,2025-02-20T16:36:03Z,hidup mahasiswa gak ada evisiensi pendidikkan gitu evisiensikan kabinet gitu,hidup mahasiswa evisiensi didik gitu evisiensikan kabinet gitu
g2f-Nm0CSTk,@REXALENNFAMILYCHANNEL,2025-02-20T16:35:38Z,Hadir nyimak kawanku ❤❤❤,hadir nyimak kawan
g2f-Nm0CSTk,@ramdaninxam2425,2025-02-20T16:34:35Z,Mahasewa yg GK jelas kontribusinya buat negara. Blm apa2 udh ribut aja dulu. Liat dulu kdpnnya pemerintahannya jga baru pada di Lantik. Kalian cuma mewakili org2 yg takut dan kalah olh pemerintah skrg..,mahasewa gk kontribusi negara blm apa2 udh ribut aja liat kdpnnya perintah jga lantik kalian wakil org2 takut kalah olh perintah skrg
g2f-Nm0CSTk,@slametsuwarto2088,2025-02-20T16:34:00Z,Mahasiswa dobooooossss,mahasiswa dobooooossss
g2f-Nm0CSTk,@JulNahu,2025-02-20T16:33:41Z,Maha nasi bungkus,maha nasi bungkus
g2f-Nm0CSTk,@DaengBella-f5p,2025-02-20T16:33:15Z,"Yg gelap otak kalian, kuliah aja msh dibiayai ortu.",yg gelap otak kuliah aja msh biaya ortu
g2f-Nm0CSTk,@risdiyantodjilihama2914,2025-02-20T16:32:26Z,Kami Bukan Mahasewa Tapi &quot; MAHASUSA&quot;,kami bukan mahasewa tapi quot mahasusaquot
g2f-Nm0CSTk,@hendrayulianto240,2025-02-20T16:32:24Z,"hallo mahasewa ,,, kau tetap mahasewa ,,, 😂😂😂",hallo mahasewa kau mahasewa
g2f-Nm0CSTk,@LetusSayur,2025-02-20T16:31:30Z,14 tuntutan ...ke 14 . Sah kan undang2 perampasan aset koruptor,14 tuntut 14 sah undang2 ampas aset koruptor
g2f-Nm0CSTk,@DaengBella-f5p,2025-02-20T16:31:06Z,"Mahasewa atasnama masyarakat, ndasmuuuuuuuuuuuuuuuuuu.",mahasewa atasnama masyarakat ndasmuuuuuuuuuuuuuuuuuu
g2f-Nm0CSTk,@romatua2687,2025-02-20T16:30:49Z,Demo tuh undang undang perampasan aset. Baru saya dukung...,demo tuh undang undang ampas aset baru dukung
g2f-Nm0CSTk,@Prabuprafu2021,2025-02-20T16:30:43Z,"MAHASEWA 40 RIBUAN,RAKYAT TIDAK BUTUH MAHASEWA YANG RAKYAT BUTUHKAN RAKYAT SEKARANG SENANG DENGAN PEMERINTAH YANG SEKARANG ✊🇲🇨✊",mahasewa 40 ribuanrakyat tidak butuh mahasewa yang rakyat butuh rakyat sekarang senang dengan perintah yang sekarang
g2f-Nm0CSTk,@charleston7970,2025-02-20T16:29:34Z,Berani demo hukum mati koruptor kalau bukan mahasewa?,berani demo hukum mati koruptor mahasewa
g2f-Nm0CSTk,@dedyiskandar9845,2025-02-20T16:28:09Z,Kalian tidak mewakili masyarakat  Indonesia..,kalian wakil masyarakat indonesia
g2f-Nm0CSTk,@BaraArya-w7z,2025-02-20T16:28:07Z,"Mahasewa itu orang pinter jadilah pengusaha dan ciptakan lapangan kerja itu baru Joss,,,bukanya berdemo",mahasewa orang pinter usaha cipta lapang kerja jossbukanya demo
g2f-Nm0CSTk,@ernilubis3249,2025-02-20T16:27:03Z,Lbh utama tuntut koruptor dan perbaikan moral pejabat dong..penting itu !! Jika moral pejabat bagus maka embel2 yg dituntut rakyat akan berjalan mulus lah.. yg jelas dulu dasar nya ..  cinta negara dg moral yg baik.. maka  semua rakyat dan mahasiswa juga akan tercover kebaikan..dan tuntutan masuk ber jalan baik,lbh utama tuntut koruptor baik moral jabat dongpenting jika moral jabat bagus embel2 tuntut rakyat jalan mulus dasar nya cinta negara dg moral rakyat mahasiswa tercover kebaikandan tuntut masuk ber jalan
g2f-Nm0CSTk,@slametriady3291,2025-02-20T16:26:49Z,A....h  sudah lah mahasiswa paouk sok teuemg....,ah mahasiswa paouk sok teuemg
g2f-Nm0CSTk,@يعقوبيوسف-ي3ق,2025-02-20T16:26:11Z,Preeeeet Preeeeet preeet 😂lucuuu mahasiswa paling suka rusuuuh,preeeeet preeeeet preeet lucuuu mahasiswa suka rusuuuh
g2f-Nm0CSTk,@firdausfithrie4255,2025-02-20T16:25:25Z,"DEMO yg benar boleh2 sj, tp ini salah kaprah, info yg diterima mahasewa ga nyambung😂..Cm buat ribut sj ke pemerintah, padahal dongok😂",demo boleh2 sj tp salah kaprah info terima mahasewa nyambungcm ribut sj perintah dongok
g2f-Nm0CSTk,@hariwibowo185,2025-02-20T16:24:03Z,Hidup Mahasiswa,hidup mahasiswa
g2f-Nm0CSTk,@muhammadkahfi3034,2025-02-20T16:23:12Z,Hidup demi bayaraan,hidup bayaraan
g2f-Nm0CSTk,@WahyuIndah-z3q,2025-02-20T16:22:58Z,Pagar laut yg Aguan itu jaman jokowi <br>..itu bukan korupsi ...wah aneh ..dukung Kholid,pagar laut aguan jaman jokowi britu korupsi aneh dukung kholid
g2f-Nm0CSTk,@JumMaris-d6m,2025-02-20T16:22:47Z,Apanya yg gelap,apa gelap
g2f-Nm0CSTk,@firdausfithrie4255,2025-02-20T16:21:47Z,"HHHHHH BEM MAHASEWA DONGOK😂...Baca Info dgn lengkap dr pemerintah baru action..Ini infonya salah  sdh reaksi..Hhhhhh ini demo bayaran, mahasewa dongok kalian😂..Kalian yg gelap, kami rakyat tetap terang u/ NKRI MAJU😂",hhhhhh bem mahasewa dongokbaca info lengkap dr perintah actionini info salah sdh reaksihhhhhh demo bayar mahasewa dongok kaliankalian gelap rakyat terang u nkri maju
g2f-Nm0CSTk,@WahyuIndah-z3q,2025-02-20T16:20:53Z,Rakyat muak sa.a pemimpin2 korup ..siapa. <br>Tebak sendiri...,rakyat muak saa pemimpin2 korup brtebak
g2f-Nm0CSTk,@Andi.Khairan,2025-02-20T16:20:43Z,🤣🤣🤣🤣 mahasewa. tuntutang parampasang aset itu tidak ada dalam isi tuntutang kalian ngaco kau kalau itu ada di 12 isi tuntutang kalian. Hidup bapak kau yg gelap tidak ada lagi yg bisa dikorupsi kalau terjadi efisiengsi.,mahasewa tuntutang parampasang aset isi tuntutang ngaco kau 12 isi tuntutang hidup kau gelap korupsi efisiengsi
g2f-Nm0CSTk,@SitiAisyah-hj7df,2025-02-20T16:19:18Z,Tenang kak&quot;rakyat tau mana penghianat mana pejuang &quot;mahasiswa pejuang hak rakyat para buzzer penghianat rakyat&quot; do&#39;a kami menyertai perjuangan mahasiswa dan seluruh pejuang kebenaran tanpa terkecuali❤🤍🇮🇩🇮🇩💪,tenang kakquotrakyat tau penghianat juang quotmahasiswa juang hak rakyat buzzer penghianat rakyatquot doa serta juang mahasiswa juang benar kecuali
g2f-Nm0CSTk,@Koma_WKK,2025-02-20T16:19:10Z,"KALAU GAK MAU DISEBUT MAHASEWA, MAKA KALIAN ADALAH HAMASISWA 🫢",kalau gak mau sebut mahasewa maka kalian adalah hamasiswa
g2f-Nm0CSTk,@mujtahidkabeurangan6962,2025-02-20T16:17:41Z,"ternyata wowo cuma omdo, subsidi BBM listrik angkutan pendidikan naikan gaji guru dll dll eh  malah sebaliknya 11 12 dengan wiwi sen kiri belok ke langit",wowo omdo subsidi bbm listrik angkut didik naik gaji guru dll dll eh 11 12 wiwi sen kiri belok langit
g2f-Nm0CSTk,@JalanBaru-y3x,2025-02-20T16:17:36Z,MAHASEWA kalian trlah rusak,mahasewa trlah rusak
g2f-Nm0CSTk,@mustainag2026,2025-02-20T16:17:07Z,"Ya jelas mahasewa lah, arah demonya tidak jelas, mewakil rakyat di bilang. Ne kami juga rakyat, sangat mendukung efisiensi anggaran, untuk mengarahkan keuangan negara ke arah yang lebih baik. Terus yang protes MBG keliatan jelas sangat dangkal pemikirannya, ia hanya melihat MBG nya itu saja. Padahal yang perlu diperhatikan efek dari program tersebut, bayangkan setiap 3000 pelajar dapurnya itu di tangani 50 karyawan bukankah ini menciptakan lapangan kerja? Itung sendiri dah berapa jumlah pelajar seIndonesia, belum di tambah lagi ibu hamil dan balita, berapa pekerja yang diserap??? Kemudian bahan makanannya dari mana? Itu dibeli dari petani dan peternak setempat seperti telur, daging dan sayur, di mana letak gelapnya??? Mikir tong, ini langkah brilian pemerintah dalam menjalankan roda perekonomian sampai tingkat desa, otaknya kebanyakan uang instan sih.... Upah kurang dari 100rb, untuk demo kebenaran bisa menimbulkan kerusakan jangka panjang, haadeeeuuhhh,,, mahasewa mahasewa",ya mahasewa arah demo wakil rakyat bilang ne rakyat dukung efisiensi anggar arah uang negara arah terus protes mbg liat dangkal pikir mbg nya padahal perhati efek program bayang 3000 ajar dapur tangan 50 karyawan cipta lapang kerja itung dah ajar indonesia hamil balita kerja serap kemudian bahan makan itu beli tani ternak telur daging sayur letak gelap mikir tong langkah brilian perintah jalan roda ekonomi tingkat desa otak banyak uang instan sih upah 100rb demo benar timbul rusa jangka haadeeeuuhhh mahasewa mahasewa
g2f-Nm0CSTk,@OppoGaes-p8m,2025-02-20T16:16:59Z,"Maha sewa gelap! Hargamu cuma 50 ribu,! Murah sekali! Memalukan ! Indonesia terang aman,! Walaupun kalian demo pemerintahan tetap berjalan!",maha sewa gelap harga 50 ribu murah malu indonesia terang aman walaupun demo perintah jalan
g2f-Nm0CSTk,@LaDy-u4w,2025-02-20T16:16:10Z,Maju terus mahasiswa semoga sukses,maju mahasiswa moga sukses
g2f-Nm0CSTk,@IndraLasmana-hl5lc,2025-02-20T16:14:15Z,"KLO emg bukan mahasewa  ayo coba demo ke DPR usut UUD perampasan aset koruptor dn hukaman mati berani gak jangan Cuma pencitraan atas nama rakyat,  dadi dulu kalian tidak berani usut UUD perampasan aset😂😂",klo emg mahasewa ayo coba demo dpr usut uud ampas aset koruptor dn hukaman mati berani cuma citra nama rakyat dadi berani usut uud ampas aset
g2f-Nm0CSTk,@BambangReds,2025-02-20T16:11:18Z,Kalau lihat komentarnya mereka mendengar dan melihat dokumen dari komisi X coba belajar edukatif apakah akan elegan kalau wakil Mahasiswa ketemu wakil pemerintah minta penjelasan di dokumen itu.... Coba di cek apakah ada niat dr oknum yg memutar balikan data di DPR juga... Tapi kalau lihat yg berorientasi adalah para intelektual dan akademisi serta politisi yg merupakan antek2 asing dan oligarki korupsi....  Yg mau mengadu domba mahasiswa dengan pemerintah....,kalau lihat komentar dengar dokumen komisi x coba ajar edukatif elegan wakil mahasiswa ketemu wakil perintah jelas dokumen coba cek niat dr oknum putar balik data dpr tapi lihat orientasi intelektual akademisi politis antek2 asing oligarki korupsi yg adu domba mahasiswa perintah
g2f-Nm0CSTk,@NovitaAdriani-k2l,2025-02-20T16:11:15Z,Rakyate muk mahasewa tok😂bkn yg lain😅,rakyate muk mahasewa tokbkn
g2f-Nm0CSTk,@boysoewongso9706,2025-02-20T16:09:24Z,Mahasiswanya kok udah kyk bapak bapak,mahasiswa udah kyk
g2f-Nm0CSTk,@yosa1303,2025-02-20T16:09:21Z,"Kocak lu.. ooo .. kalian demo untuk kepentingan kalian? Y y y .. y jelaskan dong waktu demo, klo kalian demo untuk kepentingan kalian sendiri ..omongan lu aj berubah ubah . Katanya lu demo untuk kepentingan pribadi lu yg juga bagian dari rakyat .. bukan rakyat secara umum semua rakyat Indonesia ..tiba2 berubah lg atas nama tuntutan rakyat dan semua masyarakat, mencla mencle. .haduuh.. kalo ada yg berbeda pendapat dgn kalian, kalian sebut buzzer...lu mahasewa ..kuliah aja lu yg benar, bangun negeri ini rgn ilmu pengetahuan yg udah lu kuasai dan dpt kan ditempat kuliah, bukan dgn bacot g jelas dijalanan, teriak2, bikin macet, bakar2 ban, ninggalin sampah dimana2, ngerusak fasilitas umum. Gw sebagai bagian dari rakyat Indonesia, udah muak liat kelakuan kalian ..",kocak lu ooo demo penting y y y y demo klo demo penting omong lu aj ubah ubah kata lu demo penting pribadi lu rakyat rakyat rakyat indonesia tiba2 ubah lg nama tuntut rakyat masyarakat mencla mencle haduuh kalo beda dapat buzzerlu mahasewa kuliah aja lu bangun negeri rgn ilmu tahu udah lu kuasa dpt tempat kuliah bacot g jalan teriak2 bikin macet bakar2 ban ninggalin sampah dimana2 ngerusak fasilitas gw rakyat indonesia udah muak liat laku
g2f-Nm0CSTk,@AbdAsis-d6q,2025-02-20T16:08:58Z,Kurang ajar semua mahasiswa itu,kurang ajar mahasiswa
g2f-Nm0CSTk,@rellyyy5198,2025-02-20T16:08:47Z,Tujuan mbg utk meningkatkan sdm &amp; kualitas.... Apakah bisa mbg yg menghabiskan trilyunan utk meningkatkan sdm &amp; kualitas...?,tuju mbg utk tingkat sdm amp kualitas apakah mbg habis trilyunan utk tingkat sdm amp kualitas
g2f-Nm0CSTk,@BudhiHerman,2025-02-20T16:07:56Z,Taek!,taek
g2f-Nm0CSTk,@AbdAsis-d6q,2025-02-20T16:07:54Z,Maha sewanakal,maha sewanakal
g2f-Nm0CSTk,@kopok9335,2025-02-20T16:07:07Z,Kalau ada mahasiswa ini dapat duit dari orang2 yg membayar harus ditangkap aja ya jangan biarkanja mahasiswa perusak negeri ini,kalau mahasiswa duit orang2 bayar tangkap aja ya biarkanja mahasiswa usak negeri
g2f-Nm0CSTk,@rellyyy5198,2025-02-20T16:05:08Z,Narasi &quot;Mahasewa&quot; ... Biasalah buzzer suka membelokkan ...,narasi quotmahasewaquot biasa buzzer suka belok
g2f-Nm0CSTk,@kopok9335,2025-02-20T16:04:13Z,"Rakyat mana yg kamu bawa2 ya ,",rakyat bawa2 ya
g2f-Nm0CSTk,@KhayunAnwar,2025-02-20T16:04:06Z,Mahasewa mahasewa,mahasewa mahasewa
g2f-Nm0CSTk,@aldwyngavriel9957,2025-02-20T16:00:18Z,"kenapa demo hasto gak brani, RUU Perampasan Aset Koruptor diem aja.......penakut",demo hasto brani ruu ampas aset koruptor diem ajapenakut
g2f-Nm0CSTk,@laswardi174,2025-02-20T15:57:30Z,"Kenapa dikatakan mahasewa , karena narasi kalian sama dg yg sering dinarasikan PDIP , di kalah pilpres .g berbobot gagasan kalian.",kenapa mahasewa narasi dg narasi pdip kalah pilpres g bobot gagas
g2f-Nm0CSTk,@Mustakimaje,2025-02-20T15:56:39Z,"Ambil beberapa mahasiswa..tanya apa saja yg di keluhkan,.dan apa saja tuntutan mereka..psti banyak yg plonga plongo,.karena pasti dr sekian puluh atau ratusan dr mereka banyak yg asal ikut,.sudah jadi rahasia umum bagaimana kualitas mahasiswa jmn skrg",ambil mahasiswatanya keluhkandan tuntut merekapsti plonga plongokarena dr sekian puluh ratus dr ikutsudah rahasia kualitas mahasiswa jmn skrg
g2f-Nm0CSTk,@adrianprayoga5114,2025-02-20T15:52:49Z,Saya tidak merasa resah.<br>Malah risih dengan tindakan kalian sebagai mahasewa yg tidak jelas demo.<br>Kalian turun kejalan karna ditunggangi oleh oknum yang khawatir terhadap efisiensi tersebut.,saya resahbrmalah risih tindak mahasewa demobrkalian turun jalan karna tunggang oknum khawatir efisiensi
g2f-Nm0CSTk,@Purworejo123-h9t,2025-02-20T15:52:03Z,Mahasiswa itu anak2 kita jg yg berpendidikan... kalau mereka melakukan demo atau kritis ke pemerintah itu wajar karena dari mereka jg ada pemimpin baru di bangsa ini.,mahasiswa anak2 jg didik demo kritis perintah wajar jg pimpin bangsa
g2f-Nm0CSTk,@Papaishak,2025-02-20T15:51:52Z,😂😂😂😂mahasewa,mahasewa
g2f-Nm0CSTk,@kaswiyatiwiwik,2025-02-20T15:51:01Z,Ayo terikan adili pecundang² yg mengacak² negara .jowi + kroni²  +oligarki yg merampok .mewarisi utang ribuan triliun,ayo teri adil cundang acak negara jowi kroni oligarki rampok waris utang ribu triliun
g2f-Nm0CSTk,@ekoadhitya8911,2025-02-20T15:49:27Z,Mahasewa 😂😂,mahasewa
g2f-Nm0CSTk,@jamirsyahsinaga9850,2025-02-20T15:48:59Z,Mahasewa,mahasewa
